time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,flightNumber
558000,10/10/2019 19:07,19.28343164,-99.13875026,49.540684,,,7401.996038,1.4316416,8.494980587,13,0,14.356,7402.652206,50.196852,15.3901472,61.472771,-1.11847,0.894776,0,112.5,12.3,-5.8,0,0,1024,1024,1024,1024,114.7,-70.8,42,3.578,3.597,3.597,3.6,0,0,14.248,136.31,7401.996038,49.540684,6,P-GPS,,2
558100,10/10/2019 19:07,19.2834312,-99.13874995,49.540684,,,7401.996038,1.006623,8.390354599,13,0,14.356,7402.652206,50.196852,15.3901472,61.472771,-0.894776,0.447388,0.223694,112.5,9.4,-5,0,0,1210,1024,1024,1024,114.7,-70.8,42,3.578,3.597,3.597,3.6,0,0,14.248,136.31,7401.996038,49.540684,6,P-GPS,,2
558100,10/10/2019 19:07,19.2834312,-99.13874995,49.540684,,,7401.996038,1.006623,8.390354599,13,0,14.356,7402.652206,50.196852,15.3901472,61.472771,-0.894776,0.447388,0.223694,112.5,9.4,-5,0,0,1473,1024,1024,1024,114.6,-70.8,42,3.578,3.597,3.597,3.6,0,0,14.248,136.31,7401.996038,49.540684,6,P-GPS,,2
558300,10/10/2019 19:07,19.28343142,-99.13874991,49.540684,,,7401.996038,0.4921268,8.375328352,13,0,14.356,7402.652206,50.196852,15.3901472,61.472771,-0.447388,0.223694,0,113.2,-10,-0.7,0,0,1516,1024,1024,1024,114.6,-70.8,42,3.578,3.597,3.597,3.6,0,0,14.248,136.31,7401.996038,49.540684,6,P-GPS,,2
558400,10/10/2019 19:07,19.28343203,-99.13874932,49.540684,,,7401.996038,1.006623,8.175689238,13,0,14.356,7402.652206,50.196852,15.3901472,61.472771,-0.447388,0.894776,0,113.5,-21.6,0,0,0,1471,1024,1024,1024,114.6,-70.8,42,3.578,3.597,3.597,3.6,0,0,14.248,136.31,7401.996038,49.540684,6,P-GPS,,2
558500,10/10/2019 19:07,19.28343172,-99.13874873,49.540684,,,7401.996038,1.9908766,7.968405767,13,0,14.356,7402.652206,50.196852,15.3901472,61.472771,-0.894776,1.789552,0,113.9,-22.8,0.8,0,0,1190,1024,1024,1024,114.6,-70.8,42,3.578,3.597,3.597,3.6,0,0,14.248,136.31,7401.996038,49.540684,6,P-GPS,,2
558600,10/10/2019 19:07,19.2834319,-99.13874814,49.540684,,,7401.996038,2.4158952,7.767421508,13,0,14.356,7402.652206,50.196852,15.3901472,61.472771,-0.894776,2.23694,0,114.4,-18.2,0.4,0,0,1024,1024,1024,1024,114.6,-70.8,42,3.578,3.597,3.597,3.6,0,0,14.248,136.31,7401.996038,49.540684,6,P-GPS,,2
558700,10/10/2019 19:07,19.28343186,-99.13874697,49.540684,,,7401.996038,2.7066974,7.362598661,13,0,14.356,7402.652206,50.196852,15.3901472,61.472771,-1.11847,2.460634,0,114.7,-4.8,0.1,0,0,1024,1024,1024,1024,114.6,-70.8,42,3.578,3.597,3.597,3.6,0,0,14.248,136.31,7401.996038,49.540684,6,P-GPS,,2
558800,10/10/2019 19:07,19.28343174,-99.13874599,49.540684,,,7401.996038,2.1922012,7.024868991,13,0,14.356,7402.652206,50.196852,15.3901472,61.472771,-0.894776,2.013246,0,114.8,4,0.9,0,0,1024,1024,1024,1024,114.6,-70.8,42,3.578,3.597,3.597,3.6,0,0,14.248,136.31,7401.996038,49.540684,6,P-GPS,,2
558900,10/10/2019 19:07,19.28343137,-99.13874514,49.540684,,,7401.996038,1.7000744,6.733202315,13,0,14.356,7402.652206,50.196852,15.3901472,61.472771,-0.671082,1.565858,0,114.7,5.3,0.8,0,0,1024,1024,1024,1024,114.6,-70.8,42,3.578,3.597,3.597,3.6,0,0,14.248,136.31,7401.996038,49.540684,6,P-GPS,,2
559000,10/10/2019 19:07,19.28343158,-99.13874478,49.540684,,,7401.996038,1.2079476,6.61069575,13,0,14.382,7402.652206,50.196852,15.3901472,61.472771,-0.447388,1.11847,0,114.4,5.6,0.8,0,0,1274,1024,1024,1024,114.6,-70.8,42,3.584,3.601,3.599,3.602,0,0,13.619,136.31,7401.996038,49.540684,6,P-GPS,,2
559100,10/10/2019 19:07,19.28343132,-99.13874435,49.540684,,,7401.996038,0.8052984,6.462336165,13,0,14.382,7402.652206,50.196852,15.3901472,61.472771,-0.447388,0.671082,0,114.3,3,1.4,0,0,1381,1024,1024,1024,114.6,-70.8,42,3.584,3.601,3.599,3.602,0,0,13.619,136.31,7401.996038,49.540684,6,P-GPS,,2
559200,10/10/2019 19:07,19.28343088,-99.13874411,49.540684,,,7401.996038,0.9395148,6.384777107,13,0,14.382,7402.652206,50.196852,15.3901472,61.472771,-0.671082,0.671082,0,114.1,-9.2,1,0,0,1364,1024,1024,1024,114.6,-70.8,42,3.584,3.601,3.599,3.602,0,0,13.619,136.31,7401.996038,49.540684,6,P-GPS,,2
559300,10/10/2019 19:07,19.28343072,-99.13874407,49.540684,,,7401.996038,1.4316416,6.374212802,13,0,14.382,7402.652206,50.196852,15.3901472,61.472771,-0.894776,1.11847,0,114.2,-17.3,0.4,0,0,1307,1024,1024,1024,114.6,-70.8,42,3.584,3.601,3.599,3.602,0,0,13.619,136.31,7401.996038,49.540684,6,P-GPS,,2
559400,10/10/2019 19:07,19.28342948,-99.13874238,49.868768,,,7402.324122,2.23694,5.835630108,13,0,14.382,7402.652206,50.196852,15.3901472,61.472771,-1.342164,1.789552,0,114.5,-17.1,0.4,0,0,1135,1024,1024,1024,114.6,-70.8,42,3.584,3.601,3.599,3.602,0,0,13.619,136.31,7402.324122,49.868768,6,P-GPS,,2
559500,10/10/2019 19:07,19.28342888,-99.13874152,49.868768,,,7402.324122,2.5501116,5.578510677,13,0,14.382,7402.652206,50.196852,15.3901472,61.472771,-1.565858,2.013246,0,114.6,-12.5,0.1,0,0,1024,1024,1024,1024,114.6,-70.8,42,3.584,3.601,3.599,3.602,0,0,13.619,136.31,7402.324122,49.868768,6,P-GPS,,2
559600,10/10/2019 19:07,19.28342882,-99.13874144,49.868768,,,7402.324122,2.7290668,5.556758708,13,0,14.382,7402.652206,50.196852,15.3901472,61.472771,-1.565858,2.23694,0,114.7,-1.6,0,0,0,1024,1024,1024,1024,114.6,-70.8,42,3.584,3.601,3.599,3.602,0,0,13.619,136.31,7402.324122,49.868768,6,P-GPS,,2
559800,10/10/2019 19:07,19.28342738,-99.13873999,49.868768,,,7402.324122,1.901399,5.197342686,13,0,14.382,7402.652206,50.196852,15.3901472,61.472771,-1.342164,1.342164,0.223694,114.7,4.9,0,0,0,1024,1024,1024,1024,114.6,-70.8,42,3.584,3.601,3.599,3.602,0,0,13.619,136.31,7402.324122,49.868768,6,P-GPS,,2
559900,10/10/2019 19:07,19.28342684,-99.13873945,49.868768,,,7402.324122,1.4316416,5.083727197,13,0,14.382,7402.652206,50.196852,15.3901472,61.472771,-1.11847,0.894776,0,114.6,5.5,-0.4,0,0,1024,1024,1024,1024,114.5,-70.8,42,3.584,3.601,3.599,3.602,0,0,13.619,136.31,7402.324122,49.868768,6,P-GPS,,2
560000,10/10/2019 19:07,19.28342611,-99.13873889,49.868768,,,7402.324122,1.2974252,5.005380738,13,0,14.382,7402.652206,50.196852,15.3901472,61.472771,-1.11847,0.671082,0,114.4,5.4,-1.1,0,0,1258,1024,1024,1024,114.5,-70.8,42,3.584,3.601,3.599,3.602,0,0,13.619,136.31,7402.324122,49.868768,6,P-GPS,,2
560100,10/10/2019 19:07,19.28342566,-99.13873862,49.868768,,,7402.324122,1.006623,4.989763939,13,0,14.325,7402.652206,50.196852,15.3901472,61.472771,-0.894776,0.447388,0,114.3,3.2,-1.7,0,0,1465,1024,1024,1024,114.5,-70.8,42,3.569,3.591,3.582,3.583,0,0,15.137,136.31,7402.324122,49.868768,6,P-GPS,,2
560200,10/10/2019 19:07,19.28342499,-99.13873852,49.868768,,,7402.324122,1.006623,5.071883364,13,0,14.325,7402.652206,50.196852,15.3901472,61.472771,-0.894776,0.447388,0,114.4,-10,-1.1,0,0,1536,1024,1024,1024,114.5,-70.8,42,3.569,3.591,3.582,3.583,0,0,15.137,136.31,7402.324122,49.868768,6,P-GPS,,2
560300,10/10/2019 19:07,19.28342452,-99.13873817,49.868768,,,7402.324122,1.5882274,5.053248193,13,0,14.325,7402.652206,50.196852,15.3901472,61.472771,-1.11847,1.11847,0,114.4,-21.2,-0.8,0,0,1517,1024,1024,1024,114.6,-70.8,42,3.569,3.591,3.582,3.583,0,0,15.137,136.31,7402.324122,49.868768,6,P-GPS,,2
560400,10/10/2019 19:07,19.28342395,-99.13873752,49.868768,,,7402.324122,2.3711564,4.973490973,13,0,14.325,7402.652206,50.196852,15.3901472,61.472771,-1.565858,1.789552,0,114.3,-23.6,-0.5,0,0,1510,1024,1024,1024,114.5,-70.8,42,3.569,3.591,3.582,3.583,0,0,15.137,136.31,7402.324122,49.868768,6,P-GPS,,2
560500,10/10/2019 19:07,19.28342303,-99.13873633,49.868768,,,7402.324122,3.35541,4.853871546,13,0,14.325,7402.652206,50.196852,15.3901472,61.472771,-2.013246,2.684328,0.223694,114.3,-22.9,0,0,0,1517,1024,1024,1024,114.5,-70.8,42,3.569,3.591,3.582,3.583,0,0,15.137,136.31,7402.324122,49.868768,6,P-GPS,,2
560600,10/10/2019 19:07,19.28342218,-99.13873518,49.868768,,,7402.324122,3.8475368,4.777887292,13,0,14.325,7402.652206,50.196852,15.3901472,61.472771,-2.23694,3.131716,0.223694,114.4,-21.8,-0.6,0,0,1522,1024,1024,1024,114.5,-70.8,42,3.569,3.591,3.582,3.583,0,0,15.137,136.31,7402.324122,49.868768,6,P-GPS,,2
560700,10/10/2019 19:07,19.28342114,-99.13873364,49.868768,,,7402.324122,4.5186188,4.72667338,13,0,14.325,7402.652206,50.196852,15.3901472,61.472771,-2.460634,3.802798,0,114.3,-20.9,-1,0,0,1493,1024,1024,1024,114.5,-70.8,42,3.569,3.591,3.582,3.583,0,0,15.137,136.31,7402.324122,49.868768,6,P-GPS,,2
560800,10/10/2019 19:07,19.28342007,-99.13873195,49.868768,,,7402.324122,4.8317904,4.756627449,13,0,14.325,7402.652206,50.196852,15.3901472,61.472771,-2.684328,4.026492,0,114.3,-20.2,-0.7,0,0,1488,1024,1024,1024,114.5,-70.8,42,3.569,3.591,3.582,3.583,0,0,15.137,136.31,7402.324122,49.868768,6,P-GPS,,2
560900,10/10/2019 19:07,19.28341887,-99.13873002,49.540684,,,7401.996038,5.5252418,4.902854488,13,0,14.325,7402.652206,50.196852,15.3901472,61.472771,-2.908022,4.697574,0.223694,114.4,-19.1,-0.6,0,0,1481,1024,1024,1024,114.5,-70.8,42,3.569,3.591,3.582,3.583,0,0,15.137,136.31,7401.996038,49.540684,6,P-GPS,,2
561000,10/10/2019 19:07,19.28341741,-99.13872763,49.540684,,,7401.996038,5.8384134,5.236679958,13,0,14.325,7402.652206,50.196852,15.3901472,61.472771,-3.131716,4.921268,0.223694,114.5,-18.1,-0.5,0,0,1471,1024,1024,1024,114.5,-70.8,42,3.569,3.591,3.582,3.583,0,0,15.137,136.31,7401.996038,49.540684,6,P-GPS,,2
561100,10/10/2019 19:07,19.28341616,-99.13872574,49.540684,,,7401.996038,6.3305402,5.646784958,13,0,14.325,7402.652206,50.196852,15.3901472,61.472771,-3.35541,5.368656,0,114.8,-17.3,-0.7,0,0,1460,1024,1024,1024,114.5,-70.8,42,3.569,3.591,3.582,3.583,0,0,15.137,136.31,7401.996038,49.540684,6,P-GPS,,2
561200,10/10/2019 19:07,19.28341429,-99.13872331,49.540684,,,7401.996038,6.6437118,6.377559259,13,0,14.325,7402.652206,50.196852,15.3901472,61.472771,-3.579104,5.59235,0,115.2,-16.6,-1,0,0,1409,1024,1024,1024,114.5,-70.8,42,3.569,3.591,3.582,3.583,0,0,15.137,136.31,7401.996038,49.540684,6,P-GPS,,2
561300,10/10/2019 19:07,19.28341272,-99.13872083,49.540684,,,7401.996038,6.9568834,7.094422799,13,0,14.325,7402.652206,50.196852,15.3901472,61.472771,-3.802798,5.816044,0,115.7,-15.1,-0.6,0,0,1307,1024,1024,1024,114.5,-70.8,42,3.569,3.591,3.582,3.583,0,0,15.137,136.31,7401.996038,49.540684,6,P-GPS,,2
561400,10/10/2019 19:07,19.28341083,-99.13871769,49.2126,,,7401.667954,7.2476856,8.064796846,13,0,14.325,7402.652206,50.196852,15.3901472,61.472771,-4.026492,6.039738,0,116.6,-12.4,0,0,0,1024,1024,1024,1024,114.6,-70.8,42,3.569,3.591,3.582,3.583,0,0,15.137,136.31,7401.667954,49.2126,6,P-GPS,,2
561500,10/10/2019 19:07,19.28340902,-99.13871524,49.2126,,,7401.667954,7.5608572,8.987828372,13,0,14.325,7402.652206,50.196852,15.3901472,61.472771,-4.250186,6.263432,0,117.1,-6.2,0.4,0,0,1024,1024,1024,1024,114.7,-70.8,42,3.569,3.591,3.582,3.583,0,0,15.137,136.31,7401.667954,49.2126,6,P-GPS,,2
561600,10/10/2019 19:07,19.28340688,-99.13871233,49.2126,,,7401.667954,7.2029468,10.11955413,13,0,14.325,7402.652206,50.196852,15.3901472,61.472771,-4.250186,5.816044,-0.223694,117.1,5,1.6,0,0,1024,1024,1024,1024,114.7,-70.8,42,3.569,3.591,3.582,3.583,0,0,15.137,136.31,7401.667954,49.2126,6,P-GPS,,2
561700,10/10/2019 19:07,19.2834051,-99.1387099,49.2126,,,7401.667954,6.6660812,11.08769721,13,0,14.325,7402.652206,50.196852,15.3901472,61.472771,-4.250186,5.144962,0,116.7,10.9,1.8,0,0,1024,1024,1024,1024,114.9,-70.8,42,3.569,3.591,3.582,3.583,0,0,15.137,136.31,7401.667954,49.2126,6,P-GPS,,2
561800,10/10/2019 19:07,19.283403,-99.13870716,49.2126,,,7401.667954,6.1963238,12.22381929,13,0,14.325,7402.652206,50.196852,15.3901472,61.472771,-4.026492,4.697574,-0.223694,115.4,14.4,-0.9,0,0,1024,1024,1024,1024,114.9,-70.8,42,3.569,3.591,3.582,3.583,0,0,15.137,136.31,7401.667954,49.2126,6,P-GPS,,2
561900,10/10/2019 19:07,19.28340139,-99.1387053,48.884516,,,7401.33987,5.368656,13.0616474,13,0,14.325,7402.652206,50.196852,15.3901472,61.472771,-3.802798,3.802798,0,113.6,17.4,-2.8,0,0,1024,1024,1024,1024,115,-70.8,42,3.569,3.591,3.582,3.583,0,0,15.137,136.31,7401.33987,48.884516,6,P-GPS,,2
562000,10/10/2019 19:07,19.2833997,-99.13870356,48.884516,,,7401.33987,4.585727,13.9048889,13,0,14.325,7402.652206,50.196852,15.3901472,61.472771,-3.35541,3.131716,0,112.3,18.9,-4.2,0,0,1306,1024,1024,1024,115,-70.8,42,3.569,3.591,3.582,3.583,0,0,15.137,136.31,7401.33987,48.884516,6,P-GPS,,2
562100,10/10/2019 19:07,19.2833982,-99.13870201,48.884516,,,7401.33987,3.35541,14.65301884,13,0,14.294,7402.652206,50.196852,15.3901472,61.472771,-2.908022,2.23694,-0.223694,111.6,18.2,-5.5,0,0,1363,1024,1024,1024,115,-70.8,41,3.562,3.583,3.576,3.573,0,0,16.219,136.31,7401.33987,48.884516,6,P-GPS,,2
562300,10/10/2019 19:07,19.28339279,-99.13869658,49.2126,,,7401.667954,3.35541,17.33937063,13,0,14.294,7402.652206,50.196852,15.3901472,61.472771,-2.684328,2.013246,-0.223694,112.8,-10.6,-2.9,0,0,1024,1024,1024,1024,114.7,-70.8,41,3.562,3.583,3.576,3.573,0,0,16.219,136.31,7401.667954,49.2126,6,P-GPS,,2
562400,10/10/2019 19:07,19.28339459,-99.13869863,49.2126,,,7401.667954,3.802798,16.39885223,13,0,14.294,7402.652206,50.196852,15.3901472,61.472771,-2.684328,2.684328,0,112.8,-6.2,-2.1,0,0,1024,1024,1024,1024,114.7,-70.8,41,3.562,3.583,3.576,3.573,0,0,16.219,136.31,7401.667954,49.2126,6,P-GPS,,2
562500,10/10/2019 19:07,19.28339346,-99.13869748,49.2126,,,7401.667954,3.6462122,16.96289424,13,0,14.294,7402.652206,50.196852,15.3901472,61.472771,-2.684328,2.460634,0,113,2.1,-1.2,0,0,1024,1024,1024,1024,114.6,-70.8,41,3.562,3.583,3.576,3.573,0,0,16.219,136.31,7401.667954,49.2126,6,P-GPS,,2
562600,10/10/2019 19:07,19.28339258,-99.1386968,49.2126,,,7401.667954,3.3330406,17.36013835,13,0,14.294,7402.652206,50.196852,15.3901472,61.472771,-2.460634,2.23694,0,113.3,4.5,-1.5,0,0,1024,1024,1024,1024,114.6,-70.8,41,3.562,3.583,3.576,3.573,0,0,16.219,136.31,7401.667954,49.2126,6,P-GPS,,2
562800,10/10/2019 19:07,19.28339067,-99.13869498,49.2126,,,7401.667954,2.6172198,18.29012526,13,0,14.294,7402.652206,50.196852,15.3901472,61.472771,-2.23694,1.342164,0,113.8,6.9,-3.3,0,0,1024,1024,1024,945,114.6,-70.8,41,3.562,3.583,3.576,3.573,0,0,16.219,136.31,7401.667954,49.2126,6,P-GPS,,2
562900,10/10/2019 19:07,19.28338981,-99.13869441,49.2126,,,7401.667954,2.1027236,18.65810427,13,0,14.294,7402.652206,50.196852,15.3901472,61.472771,-1.789552,1.11847,0,113.8,7.3,-4,0,0,1024,1024,1024,838,113.9,-70.8,41,3.562,3.583,3.576,3.573,0,0,16.219,136.31,7401.667954,49.2126,6,P-GPS,,2
563000,10/10/2019 19:07,19.28338917,-99.13869438,49.2126,,,7401.667954,1.7000744,18.85712003,13,0,14.294,7402.652206,50.196852,15.3901472,61.472771,-1.565858,0.671082,0,113.2,7.1,-4.8,0,0,1024,1024,1024,718,113.9,-70.8,41,3.562,3.583,3.576,3.573,0,0,16.219,136.31,7401.667954,49.2126,6,P-GPS,,2
563100,10/10/2019 19:07,19.28338854,-99.1386941,49.2126,,,7401.667954,1.4092722,19.09793368,13,0,14.294,7402.652206,50.196852,15.3901472,61.472771,-1.342164,0.447388,0,111.3,6.2,-5.5,0,0,1024,1024,1024,640,110.4,-70.8,41,3.562,3.583,3.576,3.573,0,0,16.219,136.31,7401.667954,49.2126,6,P-GPS,,2
563200,10/10/2019 19:07,19.28338825,-99.13869419,49.2126,,,7401.667954,0.9171454,19.16893106,13,0,14.294,7402.652206,50.196852,15.3901472,61.472771,-0.894776,0.223694,0,107.4,4.7,-6.1,0,0,1024,1024,1024,649,110.4,-70.8,41,3.562,3.583,3.576,3.573,0,0,16.219,136.31,7401.667954,49.2126,6,P-GPS,,2
563300,10/10/2019 19:07,19.28338791,-99.13869417,49.2126,,,7401.667954,0.671082,19.27762529,13,0,14.267,7402.652206,50.196852,15.3901472,61.472771,-0.671082,0,0,102.5,2.8,-6.1,0,0,1024,1024,1024,642,105.1,-70.8,41,3.553,3.572,3.574,3.576,0,0,16.306,136.31,7401.667954,49.2126,6,P-GPS,,2
563400,10/10/2019 19:07,19.2833878,-99.13869444,49.2126,,,7401.667954,0.671082,19.25777621,13,0,14.267,7402.652206,50.196852,15.3901472,61.472771,-0.671082,0,0,96.9,1,-5.5,0,0,1024,1024,1024,641,105.1,-70.8,41,3.553,3.572,3.574,3.576,0,0,16.306,136.31,7401.667954,49.2126,6,P-GPS,,2
563400,10/10/2019 19:07,19.2833878,-99.13869444,49.2126,,,7401.667954,0.671082,19.25777621,13,0,14.267,7402.652206,50.196852,15.3901472,61.472771,-0.671082,0,0,96.9,1,-5.5,0,0,1024,1024,1024,631,101.1,-70.8,41,3.553,3.572,3.574,3.576,0,0,16.306,136.31,7401.667954,49.2126,6,P-GPS,,2
563700,10/10/2019 19:07,19.28338691,-99.13869474,49.2126,,,7401.667954,0.223694,19.47231033,13,0,14.267,7402.652206,50.196852,15.3901472,61.472771,-0.223694,0,0.223694,77.3,-2.7,-4.3,0,0,1024,1024,1024,591,89.8,-70.8,41,3.553,3.572,3.574,3.576,0,0,16.306,136.31,7401.667954,49.2126,6,P-GPS,,2
563800,10/10/2019 19:07,19.28338751,-99.1386949,49.2126,,,7401.667954,0,19.25712004,13,0,14.267,7402.652206,50.196852,15.3901472,61.472771,0,0,0,69.7,-3.2,-3.8,0,0,1024,1024,1024,639,82.9,-70.8,41,3.553,3.572,3.574,3.576,0,0,16.306,136.31,7401.667954,49.2126,6,P-GPS,,2
563900,10/10/2019 19:07,19.28338746,-99.138695,49.2126,,,7401.667954,0,19.25469222,13,0,14.267,7402.652206,50.196852,15.3901472,61.472771,0,0,0,61.9,-3.2,-2.9,0,0,1024,1024,1024,641,68.2,-70.8,41,3.553,3.572,3.574,3.576,0,0,16.306,136.31,7401.667954,49.2126,6,P-GPS,,2
564000,10/10/2019 19:07,19.2833877,-99.13869512,49.2126,,,7401.667954,0,19.15912135,12,0,14.267,7402.652206,50.196852,15.3901472,61.472771,0,0,0,54.7,-3.1,-2.3,0,0,1024,1024,1024,597,68.2,-70.8,41,3.553,3.572,3.574,3.576,0,0,16.306,136.31,7401.667954,49.2126,6,P-GPS,,2
564100,10/10/2019 19:07,19.28338784,-99.13869514,49.2126,,,7401.667954,0.223694,19.1120741,12,0,14.267,7402.652206,50.196852,15.3901472,61.472771,0.223694,0,0,47.4,-3.1,-2,0,0,1024,1024,1024,569,60.9,-70.8,41,3.553,3.572,3.574,3.576,0,0,16.306,136.31,7401.667954,49.2126,6,P-GPS,,2
564200,10/10/2019 19:07,19.2833882,-99.13869538,49.2126,,,7401.667954,0.3131716,18.95784181,12,0,14.267,7402.652206,50.196852,15.3901472,61.472771,0.223694,-0.223694,0.223694,39.5,-3,-1.6,0,0,1024,1024,1024,555,53.2,-70.8,41,3.553,3.572,3.574,3.576,0,0,16.306,136.31,7401.667954,49.2126,6,P-GPS,,2
564300,10/10/2019 19:07,19.28338838,-99.1386955,49.2126,,,7401.667954,0.4921268,18.8785111,12,0,14.267,7402.652206,50.196852,15.3901472,61.472771,0.447388,-0.223694,0,30.9,-2.6,-1,0,0,1024,1024,1024,500,45.2,-70.8,41,3.553,3.572,3.574,3.576,0,0,16.306,136.31,7401.667954,49.2126,6,P-GPS,,2
564400,10/10/2019 19:07,19.28338877,-99.13869572,49.2126,,,7401.667954,0.4921268,18.71771713,12,0,14.323,7402.652206,50.196852,15.3901472,61.472771,0.447388,-0.223694,0,21.6,-2.2,-0.2,0,0,1024,1024,1024,484,36.7,-70.8,41,3.558,3.587,3.586,3.583,0,0,15.395,136.31,7401.667954,49.2126,6,P-GPS,,2
564500,10/10/2019 19:07,19.283389,-99.13869589,49.540684,,,7401.996038,0.4921268,18.61673288,12,0,14.323,7402.652206,50.196852,15.3901472,61.472771,0.447388,-0.223694,-0.447388,11.8,-1.7,0.3,0,0,1024,1024,1024,479,27.6,-70.8,41,3.558,3.587,3.586,3.583,0,0,15.395,136.31,7401.996038,49.540684,6,P-GPS,,2
564600,10/10/2019 19:07,19.28338938,-99.13869628,49.540684,,,7401.996038,0.6263432,18.42782211,12,0,14.323,7402.652206,50.196852,15.3901472,61.472771,0.447388,-0.447388,0,1.5,-1.2,0.7,0,0,1024,1024,1024,529,18,-70.8,41,3.558,3.587,3.586,3.583,0,0,15.395,136.31,7401.996038,49.540684,6,P-GPS,,2
564700,10/10/2019 19:07,19.28338962,-99.13869649,49.2126,,,7401.667954,0.6263432,18.31469875,12,0,14.323,7402.652206,50.196852,15.3901472,61.472771,0.447388,-0.447388,0.223694,351,-0.5,0.8,0,0,1024,1024,1024,501,7.9,-70.8,41,3.558,3.587,3.586,3.583,0,0,15.395,136.31,7401.667954,49.2126,6,P-GPS,,2
564800,10/10/2019 19:07,19.28338993,-99.13869666,49.2126,,,7401.667954,0.6263432,18.18645071,12,0,14.323,7402.652206,50.196852,15.3901472,61.472771,0.447388,-0.447388,0,340.8,0.2,0.6,0,0,1024,1024,1024,571,357.8,-70.8,41,3.558,3.587,3.586,3.583,0,0,15.395,136.31,7401.667954,49.2126,6,P-GPS,,2
564900,10/10/2019 19:07,19.2833902,-99.13869692,49.2126,,,7401.667954,0.6263432,18.05629979,12,0,14.323,7402.652206,50.196852,15.3901472,61.472771,0.447388,-0.447388,0,330.3,0.9,0,0,0,1024,1024,1024,808,337.5,-70.8,41,3.558,3.587,3.586,3.583,0,0,15.395,136.31,7401.667954,49.2126,6,P-GPS,,2
565000,10/10/2019 19:07,19.28339042,-99.13869718,49.2126,,,7401.667954,0.6263432,17.93864887,13,0,14.323,7402.652206,50.196852,15.3901472,61.472771,0.447388,-0.447388,0,321.5,1.4,-0.5,0,0,1024,1024,1024,1024,337.5,-70.8,41,3.558,3.587,3.586,3.583,0,0,15.395,136.31,7401.667954,49.2126,6,P-GPS,,2
565100,10/10/2019 19:07,19.28339061,-99.13869748,49.2126,,,7401.667954,0.7158208,17.8251318,13,0,14.323,7402.652206,50.196852,15.3901472,61.472771,0.223694,-0.671082,0,316.2,1.8,-1.3,0,0,1024,1024,1024,1024,328.7,-70.8,41,3.558,3.587,3.586,3.583,0,0,15.395,136.31,7401.667954,49.2126,6,P-GPS,,2
565200,10/10/2019 19:07,19.28339081,-99.13869792,49.2126,,,7401.667954,0.7158208,17.68241526,13,0,14.323,7402.652206,50.196852,15.3901472,61.472771,0.223694,-0.671082,0,313.3,2.3,-1.8,0,0,1024,1024,1024,1024,322.2,-70.8,41,3.558,3.587,3.586,3.583,0,0,15.395,136.31,7401.667954,49.2126,6,P-GPS,,2
565300,10/10/2019 19:07,19.2833909,-99.13869828,49.2126,,,7401.667954,0.671082,17.58736933,13,0,14.323,7402.652206,50.196852,15.3901472,61.472771,0,-0.671082,0,311.2,2.6,-1.5,0,0,1024,1024,1024,1024,315.6,-70.8,41,3.558,3.587,3.586,3.583,0,0,15.395,136.31,7401.667954,49.2126,6,P-GPS,,2
565400,10/10/2019 19:07,19.28339092,-99.1386987,49.2126,,,7401.667954,0.894776,17.50462654,13,0,14.312,7402.652206,50.196852,15.3901472,61.472771,0,-0.894776,0,309.8,3,-0.5,0,0,1024,1024,1024,1024,313.6,-70.8,41,3.559,3.574,3.577,3.578,0,0,15.637,136.31,7401.667954,49.2126,6,P-GPS,,2
565500,10/10/2019 19:07,19.28339092,-99.13869914,49.2126,,,7401.667954,0.894776,17.42683783,13,0,14.312,7402.652206,50.196852,15.3901472,61.472771,0,-0.894776,0,308.8,3.4,0.4,0,0,1024,1024,1024,1024,312.2,-70.8,41,3.559,3.574,3.577,3.578,0,0,15.637,136.31,7401.667954,49.2126,6,P-GPS,,2
565600,10/10/2019 19:07,19.28339066,-99.13869954,49.2126,,,7401.667954,0.7158208,17.43582733,13,0,14.312,7402.652206,50.196852,15.3901472,61.472771,-0.223694,-0.671082,-0.223694,308.1,3.5,1.3,0,0,1024,1024,1024,1024,312.2,-70.8,41,3.559,3.574,3.577,3.578,0,0,15.637,136.31,7401.667954,49.2126,6,P-GPS,,2
565700,10/10/2019 19:07,19.28339055,-99.13869989,49.2126,,,7401.667954,0.7158208,17.4056436,13,0,14.312,7402.652206,50.196852,15.3901472,61.472771,-0.223694,-0.671082,-0.223694,307.5,3.5,2.3,0,0,1024,1024,1024,1012,311.1,-70.8,41,3.559,3.574,3.577,3.578,0,0,15.637,136.31,7401.667954,49.2126,6,P-GPS,,2
