time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
441200,10/10/2019 18:50,19.28335924,-99.13867381,60.367456,,,7412.168405,3.914645,33.93175962,13,0,14.621,7426.932185,75.131236,9.1490846,33.93175962,0.894776,-3.802798,0,302.8,21.8,2.7,0,0,1024,1024,1024,1024,300.1,-5.3,49,3.636,3.633,3.639,3.643,0,0,8.858,138.11,7412.168405,60.367456,6,P-GPS,
441300,10/10/2019 18:50,19.28335969,-99.13867502,60.367456,,,7412.168405,3.4225182,34.37992236,13,0,14.621,7426.932185,75.131236,9.1490846,34.37992236,0.671082,-3.35541,0,302.6,20.9,2.6,0,0,1024,1024,1024,1024,300.1,-5.3,49,3.636,3.633,3.639,3.643,0,0,8.858,138.11,7412.168405,60.367456,6,P-GPS,
441400,10/10/2019 18:50,19.28336022,-99.13867668,60.367456,,,7412.168405,2.7290668,34.97736332,13,0,14.621,7426.932185,75.131236,9.1490846,34.97736332,0.447388,-2.684328,0,302.5,20.1,1.7,0,0,1024,1024,1024,1020,300.2,-5.3,49,3.636,3.633,3.639,3.643,0,0,8.858,138.11,7412.168405,60.367456,6,P-GPS,
441500,10/10/2019 18:50,19.28336055,-99.13867715,60.367456,,,7412.168405,2.23694,35.17454181,13,0,14.621,7426.932185,75.131236,9.1490846,35.17454181,0.223694,-2.23694,0,301.8,19,0.5,0,0,1024,1024,1024,691,300.2,-5.3,49,3.636,3.633,3.639,3.643,0,0,8.858,138.11,7412.168405,60.367456,6,P-GPS,
441600,10/10/2019 18:50,19.28336061,-99.13867799,60.367456,,,7412.168405,1.565858,35.4475077,13,0,14.621,7426.932185,75.131236,9.1490846,35.4475077,0,-1.565858,-0.223694,300.3,17.3,-0.1,0,0,1024,1024,1024,687,299.6,-5.3,49,3.636,3.633,3.639,3.643,0,0,8.858,138.11,7412.168405,60.367456,6,P-GPS,
441700,10/10/2019 18:50,19.28336094,-99.1386783,60.367456,,,7412.168405,1.11847,35.59547358,13,0,14.155,7426.932185,75.131236,9.1490846,35.59547358,0,-1.11847,-0.223694,295.3,15.4,-0.3,0,0,1024,1024,1024,478,297.5,-5.3,48,3.536,3.531,3.538,3.551,0,0,20.212,138.11,7412.168405,60.367456,6,P-GPS,
441800,10/10/2019 18:50,19.28336087,-99.13867876,60.367456,,,7412.168405,0.9171454,35.72867568,13,0,14.155,7426.932185,75.131236,9.1490846,35.72867568,-0.223694,-0.894776,0,288,13.5,-0.8,0,0,1024,1024,1024,445,294.4,-5.3,48,3.536,3.531,3.538,3.551,0,0,20.212,138.11,7412.168405,60.367456,6,P-GPS,
441900,10/10/2019 18:50,19.2833609,-99.13867829,60.367456,,,7412.168405,0.447388,35.5869434,13,0,14.155,7426.932185,75.131236,9.1490846,35.72867568,0,-0.447388,0,278,11.4,-1.6,0,0,1024,1024,1024,482,289.5,-5.3,48,3.536,3.531,3.538,3.551,0,0,20.212,138.11,7412.168405,60.367456,6,P-GPS,
442000,10/10/2019 18:50,19.2833608,-99.13867842,60.367456,,,7412.168405,0.223694,35.61023736,13,0,14.155,7426.932185,75.131236,9.1490846,35.72867568,-0.223694,0,0,267.5,9.8,-1.9,0,0,1024,1024,1024,501,289.5,-5.3,48,3.536,3.531,3.538,3.551,0,0,20.212,138.11,7412.168405,60.367456,6,P-GPS,
442100,10/10/2019 18:50,19.28336094,-99.13867773,60.367456,,,7412.168405,0.223694,35.4166678,13,0,14.155,7426.932185,75.131236,9.1490846,35.72867568,0,0.223694,0,257.7,7.7,-2.5,0,0,1024,1024,1024,530,272,-5.3,48,3.536,3.531,3.538,3.551,0,0,20.212,138.11,7412.168405,60.367456,6,P-GPS,
442200,10/10/2019 18:50,19.28336085,-99.13867758,60.367456,,,7412.168405,0.3131716,35.35630034,13,0,14.155,7426.932185,75.131236,9.1490846,35.72867568,-0.223694,0.223694,0,248.8,4.8,-3.9,0,0,1024,1024,1024,529,262.3,-5.3,48,3.536,3.531,3.538,3.551,0,0,20.212,138.11,7412.168405,60.367456,6,P-GPS,
442300,10/10/2019 18:50,19.28336078,-99.13867663,60.69554,,,7412.496489,0.4921268,35.04888564,12,0,14.155,7426.932185,75.131236,9.1490846,35.72867568,-0.223694,0.447388,-0.223694,240.1,2.2,-4.1,0,0,1024,1024,1024,513,253,-5.3,48,3.536,3.531,3.538,3.551,0,0,20.212,138.11,7412.496489,60.69554,6,P-GPS,
442300,10/10/2019 18:50,19.28336078,-99.13867663,60.69554,,,7412.496489,0.4921268,35.04888564,12,0,14.155,7426.932185,75.131236,9.1490846,35.72867568,-0.223694,0.447388,-0.223694,240.1,2.2,-4.1,0,0,1024,1024,1024,489,244.2,-5.3,48,3.536,3.531,3.538,3.551,0,0,20.212,138.11,7412.496489,60.69554,6,P-GPS,
442600,10/10/2019 18:50,19.28336052,-99.13867498,60.367456,,,7412.168405,0.4921268,34.49212709,13,0,14.155,7426.932185,75.131236,9.1490846,35.72867568,-0.447388,0.223694,0,210.8,-2.4,0.6,0,0,1024,1024,1024,595,225.1,-5.3,48,3.536,3.531,3.538,3.551,0,0,20.212,138.11,7412.168405,60.367456,6,P-GPS,
442700,10/10/2019 18:50,19.28336035,-99.13867411,60.367456,,,7412.168405,0.4921268,34.19488298,13,0,14.155,7426.932185,75.131236,9.1490846,35.72867568,-0.447388,0.223694,0,202.6,-0.8,1.4,0,0,1024,1024,1024,752,215.4,-5.3,48,3.536,3.531,3.538,3.551,0,0,20.212,138.11,7412.168405,60.367456,6,P-GPS,
442800,10/10/2019 18:50,19.28336013,-99.13867399,60.367456,,,7412.168405,0.447388,34.12467301,13,0,14.155,7426.932185,75.131236,9.1490846,35.72867568,-0.447388,0,-0.223694,194.1,0.7,1.9,0,0,1024,1024,1024,1024,207,-5.3,48,3.536,3.531,3.538,3.551,0,0,20.212,138.11,7412.168405,60.367456,6,P-GPS,
442900,10/10/2019 18:50,19.28335986,-99.13867366,60.367456,,,7412.168405,0.223694,33.97801946,13,0,14.155,7426.932185,75.131236,9.1490846,35.72867568,-0.223694,0,0,188,2.7,1.9,0,0,1024,1024,1024,1026,199.6,-5.3,48,3.536,3.531,3.538,3.551,0,0,20.212,138.11,7412.168405,60.367456,6,P-GPS,
443000,10/10/2019 18:50,19.28335975,-99.13867328,60.367456,,,7412.168405,0.223694,33.84317694,13,0,14.155,7426.932185,75.131236,9.1490846,35.72867568,-0.223694,0,0,184.5,4,1.8,0,0,1024,1024,1024,1279,193.1,-5.3,48,3.536,3.531,3.538,3.551,0,0,20.212,138.11,7412.168405,60.367456,6,P-GPS,
443100,10/10/2019 18:50,19.28335976,-99.13867296,60.367456,,,7412.168405,0,33.74475174,13,0,14.155,7426.932185,75.131236,9.1490846,35.72867568,0,0,0,181.6,3.4,0.8,0,0,1024,1024,1024,1419,189.4,-5.3,48,3.536,3.531,3.538,3.551,0,0,20.212,138.11,7412.168405,60.367456,6,P-GPS,
443200,10/10/2019 18:50,19.28335978,-99.13867293,60.367456,,,7412.168405,0,33.73950239,13,0,14.155,7426.932185,75.131236,9.1490846,35.72867568,0,0,0,181.6,2.2,0.1,0,0,1024,1024,1024,1436,187.3,-5.3,48,3.536,3.531,3.538,3.551,0,0,20.212,138.11,7412.168405,60.367456,6,P-GPS,
443300,10/10/2019 18:50,19.28335982,-99.13867266,60.367456,,,7412.168405,0,33.65912181,13,0,14.155,7426.932185,75.131236,9.1490846,35.72867568,0,0,0,184.3,0.9,-0.5,0,0,1024,1024,1024,1422,186.7,-5.3,48,3.536,3.531,3.538,3.551,0,0,20.212,138.11,7412.168405,60.367456,6,P-GPS,
443400,10/10/2019 18:50,19.2833599,-99.13867265,60.367456,,,7412.168405,0.223694,33.66994858,13,0,14.155,7426.932185,75.131236,9.1490846,35.72867568,0.223694,0,0,188.1,0.3,-0.1,0,0,1024,1024,1024,1421,188,-5.3,48,3.536,3.531,3.538,3.551,0,0,20.212,138.11,7412.168405,60.367456,6,P-GPS,
443500,10/10/2019 18:50,19.2833601,-99.13867266,60.367456,,,7412.168405,0.223694,33.70308507,13,0,14.155,7426.932185,75.131236,9.1490846,35.72867568,0.223694,0,0,192.2,0.2,0.3,0,0,1024,1024,1024,1409,190.3,-5.3,48,3.536,3.531,3.538,3.551,0,0,20.212,138.11,7412.168405,60.367456,6,P-GPS,
443600,10/10/2019 18:50,19.28336011,-99.13867253,60.367456,,,7412.168405,0.223694,33.66469924,13,0,14.155,7426.932185,75.131236,9.1490846,35.72867568,0.223694,0,0,196.2,-0.4,0,0,0,1024,1024,1024,1408,193,-5.3,48,3.536,3.531,3.538,3.551,0,0,20.212,138.11,7412.168405,60.367456,6,P-GPS,
443700,10/10/2019 18:50,19.28336046,-99.13867244,60.367456,,,7412.168405,0.223694,33.69160213,13,0,14.155,7426.932185,75.131236,9.1490846,35.72867568,0.223694,0,0,200.5,-0.6,-0.4,0,0,1024,1024,1024,1256,195.8,-5.3,48,3.536,3.531,3.538,3.551,0,0,20.212,138.11,7412.168405,60.367456,6,P-GPS,
443800,10/10/2019 18:50,19.28336062,-99.1386725,60.367456,,,7412.168405,0.223694,33.7352373,13,0,14.265,7426.932185,75.131236,9.1490846,35.72867568,0.223694,0,0,204.6,-0.9,-1.1,0,0,1024,1024,1024,1024,198.8,-5.3,48,3.576,3.57,3.553,3.568,0,0,16.181,139.91,7412.168405,60.367456,6,P-GPS,
443900,10/10/2019 18:50,19.28336102,-99.13867256,60.367456,,,7412.168405,0.223694,33.81627405,13,0,14.265,7426.932185,75.131236,9.1490846,35.72867568,0.223694,0,-0.223694,206.2,-1.5,-1.4,0,0,1024,1024,1024,1024,201.3,-5.3,48,3.576,3.57,3.553,3.568,0,0,16.181,139.91,7412.168405,60.367456,6,P-GPS,
444000,10/10/2019 18:50,19.28336118,-99.13867265,60.367456,,,7412.168405,0.3131716,33.87336066,13,0,14.265,7426.932185,75.131236,9.1490846,35.72867568,0.223694,-0.223694,-0.223694,205.7,-2.3,-2.3,0,0,1024,1024,1024,1024,203.1,-5.3,48,3.576,3.57,3.553,3.568,0,0,16.181,139.91,7412.168405,60.367456,6,P-GPS,
444000,10/10/2019 18:50,19.28336118,-99.13867265,60.367456,,,7412.168405,0.3131716,33.87336066,13,0,14.265,7426.932185,75.131236,9.1490846,35.72867568,0.223694,-0.223694,-0.223694,205.7,-2.3,-2.3,0,0,1024,1024,1024,1024,203.8,-5.3,48,3.576,3.57,3.553,3.568,0,0,16.181,139.91,7412.168405,60.367456,6,P-GPS,
444200,10/10/2019 18:50,19.28336176,-99.13867284,60.367456,,,7412.168405,0.223694,34.02198272,13,0,14.265,7426.932185,75.131236,9.1490846,35.72867568,0.223694,0,0,204,-3.1,-4.5,0,0,1024,1024,1024,1024,203.9,-5.3,48,3.576,3.57,3.553,3.568,0,0,16.181,139.91,7412.168405,60.367456,6,P-GPS,
444300,10/10/2019 18:50,19.28336203,-99.13867296,60.367456,,,7412.168405,0,34.10334755,13,0,14.265,7426.932185,75.131236,9.1490846,35.72867568,0,0,0,203,-3.1,-4.5,0,0,1024,1269,1024,1142,203.9,-5.3,48,3.576,3.57,3.553,3.568,0,0,16.181,139.91,7412.168405,60.367456,6,P-GPS,
444400,10/10/2019 18:50,19.28336207,-99.13867299,60.039372,,,7411.840321,0,34.12007983,13,0,14.265,7426.932185,75.131236,9.1490846,35.72867568,0,0,0,202.2,-2.5,-3.6,0,0,1024,1663,1024,1026,204,-5.3,48,3.576,3.57,3.553,3.568,0,0,16.181,139.91,7411.840321,60.039372,6,P-GPS,
444500,10/10/2019 18:50,19.28336228,-99.13867316,60.039372,,,7411.840321,0,34.20505359,13,0,14.265,7426.932185,75.131236,9.1490846,35.72867568,0,0,-0.223694,202.1,-0.6,1.4,0,0,977,1684,1024,1024,204.2,-5.3,48,3.576,3.57,3.553,3.568,0,0,16.181,139.91,7411.840321,60.039372,6,P-GPS,
444600,10/10/2019 18:50,19.2833624,-99.13867333,60.367456,,,7412.168405,0.4921268,34.27723207,13,0,14.265,7426.932185,75.131236,9.1490846,35.72867568,0.223694,-0.447388,-0.223694,201.8,0.7,16.7,0,0,978,1684,1024,1024,204,-5.3,48,3.576,3.57,3.553,3.568,0,0,16.181,139.91,7412.168405,60.367456,6,P-GPS,
444700,10/10/2019 18:50,19.28336276,-99.13867375,60.367456,,,7412.168405,1.2974252,34.46588037,13,0,14.265,7426.932185,75.131236,9.1490846,35.72867568,0.671082,-1.11847,0,201.8,1.7,24.7,0,0,971,1684,1024,1024,203.8,-5.3,48,3.576,3.57,3.553,3.568,0,0,16.181,139.91,7412.168405,60.367456,6,P-GPS,
444800,10/10/2019 18:50,19.28336334,-99.13867449,60.367456,,,7412.168405,2.4158952,34.78641844,13,0,14.281,7426.932185,75.131236,9.1490846,35.72867568,1.342164,-2.013246,-0.223694,201.4,2.2,25.2,0,0,977,1684,1024,1024,203.5,-5.3,48,3.574,3.569,3.563,3.575,0,0,15.335,139.91,7412.168405,60.367456,6,P-GPS,
444900,10/10/2019 18:50,19.28336394,-99.13867555,60.367456,,,7412.168405,3.3106712,35.2116153,13,0,14.281,7426.932185,75.131236,9.1490846,35.72867568,1.565858,-2.908022,0,200.8,2.2,23.5,0,0,978,1684,1024,1024,203.2,-5.3,48,3.574,3.569,3.563,3.575,0,0,15.335,139.91,7412.168405,60.367456,6,P-GPS,
445000,10/10/2019 18:50,19.28336473,-99.13867699,60.367456,,,7412.168405,4.1159696,35.7837938,13,0,14.281,7426.932185,75.131236,9.1490846,35.7837938,2.013246,-3.579104,0,200.2,1.5,22,0,0,978,1684,1024,1024,202.8,-5.3,48,3.574,3.569,3.563,3.575,0,0,15.335,139.91,7412.168405,60.367456,6,P-GPS,
445100,10/10/2019 18:50,19.2833656,-99.1386789,60.367456,,,7412.168405,4.809421,36.51312453,13,0,14.281,7426.932185,75.131236,9.1490846,36.51312453,2.23694,-4.250186,0,199.8,0.3,21,0,0,977,1684,1024,1024,202.5,-5.3,48,3.574,3.569,3.563,3.575,0,0,15.335,139.91,7412.168405,60.367456,6,P-GPS,
445200,10/10/2019 18:50,19.28336652,-99.13868078,60.367456,,,7412.168405,5.5028724,37.24442376,13,0,14.281,7426.932185,75.131236,9.1490846,37.24442376,2.460634,-4.921268,0,199.9,-0.2,20.6,0,0,976,1684,1024,1024,202.3,-5.3,48,3.574,3.569,3.563,3.575,0,0,15.335,139.91,7412.168405,60.367456,6,P-GPS,
445300,10/10/2019 18:50,19.28336799,-99.13868334,60.367456,,,7412.168405,5.9949992,38.27362327,14,0,14.281,7426.932185,75.131236,9.1490846,38.27362327,2.684328,-5.368656,0,200.4,-0.1,20.6,0,0,992,1684,1024,1293,202.1,-5.3,48,3.574,3.569,3.563,3.575,0,0,15.335,139.91,7412.168405,60.367456,6,P-GPS,
445400,10/10/2019 18:50,19.28336923,-99.13868589,60.367456,,,7412.168405,6.8002976,39.25918761,14,0,14.281,7426.932185,75.131236,9.1490846,39.25918761,3.131716,-6.039738,0,201,0.3,20.2,0,0,992,1684,1024,1293,202.8,-5.3,48,3.574,3.569,3.563,3.575,0,0,15.335,139.91,7412.168405,60.367456,6,P-GPS,
445600,10/10/2019 18:50,19.28337219,-99.13869151,60.039372,,,7411.840321,8.0082452,41.47572311,14,0,14.281,7426.932185,75.131236,9.1490846,41.47572311,3.579104,-7.158208,0,204.1,0.2,19.3,0,0,974,1684,1024,1024,204.2,-5.3,48,3.574,3.569,3.563,3.575,0,0,15.335,139.91,7411.840321,60.039372,6,P-GPS,
445700,10/10/2019 18:50,19.28337435,-99.13869502,60.039372,,,7411.840321,8.612219,42.91109061,13,0,14.281,7426.932185,75.131236,9.1490846,42.91109061,4.026492,-7.605596,0,206.3,0.3,19.3,0,0,979,1684,1024,1024,204.5,-5.3,48,3.574,3.569,3.563,3.575,0,0,15.335,139.91,7411.840321,60.039372,6,P-GPS,
445800,10/10/2019 18:50,19.28337624,-99.13869803,60.039372,,,7411.840321,9.2161928,44.14763921,13,0,14.281,7426.932185,75.131236,9.2161928,44.14763921,4.47388,-8.052984,-0.223694,207.6,0.6,18.9,0,0,989,1684,1024,1024,204.7,-5.3,48,3.574,3.569,3.563,3.575,0,0,15.335,139.91,7411.840321,60.039372,6,P-GPS,
445900,10/10/2019 18:50,19.28337875,-99.13870224,60.039372,,,7411.840321,9.8201666,45.85728493,13,0,14.283,7426.932185,75.131236,9.8201666,45.85728493,4.921268,-8.500372,0,208.1,0.8,18.6,0,0,990,1684,1024,1024,205.1,-5.3,48,3.574,3.571,3.552,3.556,0,0,15.447,139.91,7411.840321,60.039372,6,P-GPS,
446000,10/10/2019 18:50,19.28338084,-99.13870609,60.039372,,,7411.840321,10.513618,47.38418787,13,0,14.283,7426.932185,75.131236,10.513618,47.38418787,5.144962,-9.171454,0,208.4,0.6,18.7,0,0,992,1684,1024,1024,205.6,-5.3,48,3.574,3.571,3.552,3.556,0,0,15.447,139.91,7411.840321,60.039372,6,P-GPS,
446100,10/10/2019 18:50,19.2833838,-99.13871045,60.367456,,,7412.168405,11.1175918,49.21489659,14,0,14.283,7426.932185,75.131236,11.1175918,49.21489659,5.59235,-9.618842,0,208.6,0.3,18.3,0,0,991,1684,1024,1024,205.9,-5.3,48,3.574,3.571,3.552,3.556,0,0,15.447,139.91,7412.168405,60.367456,6,P-GPS,
446100,10/10/2019 18:50,19.2833838,-99.13871045,60.367456,,,7412.168405,11.1175918,49.21489659,14,0,14.283,7426.932185,75.131236,11.1175918,49.21489659,5.59235,-9.618842,0,208.6,0.3,18.3,0,0,1001,1684,1024,1222,206.3,-5.3,48,3.574,3.571,3.552,3.556,0,0,15.447,139.91,7412.168405,60.367456,6,P-GPS,
446300,10/10/2019 18:50,19.28338917,-99.13871959,60.367456,,,7412.168405,12.0571066,52.91634028,13,0,14.283,7426.932185,75.131236,12.0571066,52.91634028,6.263432,-10.289924,0,209.2,0.7,17.1,0,0,1006,1684,1024,1135,206.9,-5.3,48,3.574,3.571,3.552,3.556,0,0,15.447,139.91,7412.168405,60.367456,6,P-GPS,
446300,10/10/2019 18:50,19.28338917,-99.13871959,60.367456,,,7412.168405,12.0571066,52.91634028,13,0,14.283,7426.932185,75.131236,12.0571066,52.91634028,6.263432,-10.289924,0,209.2,0.7,17.1,0,0,994,1684,1024,1024,208.3,-5.3,48,3.574,3.571,3.552,3.556,0,0,15.447,139.91,7412.168405,60.367456,6,P-GPS,
446500,10/10/2019 18:50,19.28339518,-99.13872935,60.367456,,,7412.168405,13.0413602,56.91371573,12,0,14.283,7426.932185,75.131236,13.0413602,56.91371573,6.71082,-11.1847,-0.223694,211.8,0.3,16.8,0,0,992,1684,1024,1062,208.7,-5.3,48,3.574,3.571,3.552,3.556,0,0,15.447,139.91,7412.168405,60.367456,6,P-GPS,
446600,10/10/2019 18:50,19.28339802,-99.13873423,60.367456,,,7412.168405,13.4663788,58.88615674,12,0,14.283,7426.932185,75.131236,13.4663788,58.88615674,7.158208,-11.408394,-0.223694,212.2,0.9,16.9,0,0,1007,1684,1024,1156,209.1,-5.3,48,3.574,3.571,3.552,3.556,0,0,15.447,139.91,7412.168405,60.367456,6,P-GPS,
446700,10/10/2019 18:50,19.28340165,-99.1387396,60.367456,,,7412.168405,13.7795504,61.14632742,12,0,14.283,7426.932185,75.131236,13.7795504,61.14632742,7.381902,-11.632088,0,212.9,1,16.7,0,0,1004,1684,1024,1024,209.9,-5.3,48,3.574,3.571,3.552,3.556,0,0,15.447,139.91,7412.168405,60.367456,6,P-GPS,
446800,10/10/2019 18:50,19.28340474,-99.13874472,60.367456,,,7412.168405,14.092722,63.23425399,12,0,14.283,7426.932185,75.131236,14.092722,63.23425399,7.605596,-11.855782,-0.223694,213.9,1.3,16.1,0,0,993,1684,1024,1024,210.5,-5.3,48,3.574,3.571,3.552,3.556,0,0,15.447,139.91,7412.168405,60.367456,6,P-GPS,
446900,10/10/2019 18:50,19.28340834,-99.13875029,60.69554,,,7412.496489,14.5177406,65.54790236,12,0,14.212,7426.932185,75.131236,14.5177406,65.54790236,8.052984,-12.079476,-0.447388,214.3,1.2,16.3,0,0,998,1684,1024,1024,210.8,-5.3,48,3.554,3.555,3.537,3.543,0,0,17.386,139.91,7412.496489,60.69554,6,P-GPS,
447000,10/10/2019 18:50,19.28341187,-99.13875565,60.69554,,,7412.496489,14.8309122,67.78674758,12,0,14.212,7426.932185,75.131236,14.8309122,67.78674758,8.276678,-12.30317,0,214.6,1.1,16.2,0,0,992,1684,1024,1024,211.2,-5.3,48,3.554,3.555,3.537,3.543,0,0,17.386,139.91,7412.496489,60.69554,6,P-GPS,
447100,10/10/2019 18:50,19.28341564,-99.13876132,60.69554,,,7412.496489,15.323039,70.16568466,12,0,14.212,7426.932185,75.131236,15.323039,70.16568466,8.500372,-12.750558,0,214.9,0.6,16.6,0,0,995,1684,1024,1024,211.5,-5.3,48,3.554,3.555,3.537,3.543,0,0,17.386,139.91,7412.496489,60.69554,6,P-GPS,
447200,10/10/2019 18:50,19.28341917,-99.13876685,60.69554,,,7412.496489,15.6362106,72.4573514,12,0,14.212,7426.932185,75.131236,15.6362106,72.4573514,8.724066,-12.974252,0,215.3,0.5,16,0,0,994,1684,1024,1024,211.8,-5.3,48,3.554,3.555,3.537,3.543,0,0,17.386,139.91,7412.496489,60.69554,6,P-GPS,
447300,10/10/2019 18:50,19.2834233,-99.13877277,60.69554,,,7412.496489,15.9493822,74.97506802,12,0,14.212,7426.932185,75.131236,15.9493822,74.97506802,8.94776,-13.197946,0,215.5,0.6,16.1,0,0,1000,1684,1024,1024,212,-5.3,48,3.554,3.555,3.537,3.543,0,0,17.386,139.91,7412.496489,60.69554,6,P-GPS,
447400,10/10/2019 18:50,19.28342699,-99.13877853,60.69554,,,7412.496489,16.2625538,77.36778463,12,0,14.212,7426.932185,75.131236,16.2625538,77.36778463,9.171454,-13.42164,0,215.7,0.4,16.3,0,0,997,1684,1024,1024,212.3,-5.3,48,3.554,3.555,3.537,3.543,0,0,17.386,139.91,7412.496489,60.69554,6,P-GPS,
447500,10/10/2019 18:50,19.28343099,-99.1387845,60.69554,,,7412.496489,16.5757254,79.87959573,12,0,14.212,7426.932185,75.131236,16.5757254,79.87959573,9.395148,-13.645334,0,216,0.3,16.1,0,0,996,1684,1024,1024,212.5,-5.3,48,3.554,3.555,3.537,3.543,0,0,17.386,139.91,7412.496489,60.69554,6,P-GPS,
447600,10/10/2019 18:50,19.28343491,-99.1387905,60.69554,,,7412.496489,16.7546806,82.38550132,12,0,14.212,7426.932185,75.131236,16.7546806,82.38550132,9.395148,-13.869028,-0.223694,216.1,0.4,16.1,0,0,995,1684,1024,1024,212.8,-5.3,48,3.554,3.555,3.537,3.543,0,0,17.386,139.91,7412.496489,60.69554,6,P-GPS,
447700,10/10/2019 18:50,19.2834391,-99.13879675,60.69554,,,7412.496489,17.0678522,85.0147665,12,0,14.212,7426.932185,75.131236,17.0678522,85.0147665,9.618842,-14.092722,0,216.1,0.5,16.1,0,0,1000,1684,1024,1024,213,-5.3,48,3.554,3.555,3.537,3.543,0,0,17.386,139.91,7412.496489,60.69554,6,P-GPS,
447800,10/10/2019 18:50,19.28344306,-99.13880291,60.69554,,,7412.496489,17.2468074,87.5738217,12,0,14.212,7426.932185,75.131236,17.2468074,87.5738217,9.618842,-14.316416,0,216.1,0.3,16.1,0,0,1005,1684,1024,1024,213.2,-5.3,48,3.554,3.555,3.537,3.543,0,0,17.386,139.91,7412.496489,60.69554,6,P-GPS,
447900,10/10/2019 18:50,19.28344721,-99.13880932,60.69554,,,7412.496489,17.559979,90.24737822,13,0,14.205,7426.932185,75.131236,17.559979,90.24737822,9.842536,-14.54011,0,215.8,-0.4,16,0,0,1007,1684,1024,1024,213.4,-5.3,48,3.555,3.561,3.56,3.566,0,0,16.75,139.91,7412.496489,60.69554,6,P-GPS,
448000,10/10/2019 18:50,19.28345123,-99.13881569,60.69554,,,7412.496489,17.9402588,92.88287699,13,0,14.205,7426.932185,75.131236,17.9402588,92.88287699,9.842536,-14.987498,0,215.5,-0.4,15.4,0,0,1009,1684,1024,1024,213.5,-5.3,48,3.555,3.561,3.56,3.566,0,0,16.75,139.91,7412.496489,60.69554,6,P-GPS,
448100,10/10/2019 18:50,19.28345537,-99.13882232,60.69554,,,7412.496489,18.119214,95.61712904,13,0,14.205,7426.932185,75.131236,18.119214,95.61712904,9.842536,-15.211192,0,215.3,-1.1,15.8,0,0,1008,1684,1024,1024,213.7,-5.3,48,3.555,3.561,3.56,3.566,0,0,16.75,139.91,7412.496489,60.69554,6,P-GPS,
448200,10/10/2019 18:50,19.28345939,-99.1388289,60.69554,,,7412.496489,18.2981692,98.31463569,13,0,14.205,7426.932185,75.131236,18.2981692,98.31463569,9.842536,-15.434886,0,215.4,-1.1,15.9,0,0,1012,1684,1024,1024,213.7,-5.3,48,3.555,3.561,3.56,3.566,0,0,16.75,139.91,7412.496489,60.69554,6,P-GPS,
448300,10/10/2019 18:50,19.28346369,-99.13883574,60.69554,,,7412.496489,18.4994938,101.1410794,14,0,14.205,7426.932185,75.131236,18.4994938,101.1410794,9.842536,-15.65858,0,215.5,-1.2,16,0,0,1012,1684,1024,1024,213.8,-5.3,48,3.555,3.561,3.56,3.566,0,0,16.75,139.91,7412.496489,60.69554,6,P-GPS,
448400,10/10/2019 18:50,19.28346773,-99.13884252,60.69554,,,7412.496489,18.678449,103.9038747,14,0,14.205,7426.932185,75.131236,18.678449,103.9038747,9.842536,-15.882274,0,215.7,-0.9,16.1,0,0,1016,1684,1024,1024,213.9,-5.3,48,3.555,3.561,3.56,3.566,0,0,16.75,139.91,7412.496489,60.69554,6,P-GPS,
448500,10/10/2019 18:50,19.2834718,-99.13884956,60.69554,,,7412.496489,18.8797736,106.7473787,14,0,14.205,7426.932185,75.131236,18.8797736,106.7473787,9.842536,-16.105968,0,215.7,-1.2,16,0,0,1009,1684,1024,1024,214,-5.3,48,3.555,3.561,3.56,3.566,0,0,16.75,139.91,7412.496489,60.69554,6,P-GPS,
448600,10/10/2019 18:50,19.28347596,-99.13885657,60.69554,,,7412.496489,19.1929452,109.5974445,14,0,14.205,7426.932185,75.131236,19.1929452,109.5974445,10.06623,-16.329662,0,215.6,-0.7,15.8,0,0,1012,1684,1024,1024,214.1,-5.3,48,3.555,3.561,3.56,3.566,0,0,16.75,139.91,7412.496489,60.69554,6,P-GPS,
448700,10/10/2019 18:50,19.28348002,-99.13886382,60.69554,,,7412.496489,19.573225,112.5013159,14,0,14.205,7426.932185,75.131236,19.573225,112.5013159,10.06623,-16.77705,0,215.4,-0.5,15.6,0,0,1014,1684,1024,1024,214.2,-5.3,48,3.555,3.561,3.56,3.566,0,0,16.75,139.91,7412.496489,60.69554,6,P-GPS,
448700,10/10/2019 18:50,19.28348002,-99.13886382,60.69554,,,7412.496489,19.573225,112.5013159,14,0,14.205,7426.932185,75.131236,19.573225,112.5013159,10.06623,-16.77705,0,215.4,-0.5,15.6,0,0,1015,1684,1024,1024,214.3,-5.3,48,3.555,3.561,3.56,3.566,0,0,16.75,139.91,7412.496489,60.69554,6,P-GPS,
