time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
231300,2019-10-10 19:00:34,19.2834944588168,-99.1388251795512,37.401576,,,7389.8513234175,8.7016966,76.015750464,14,0,14.849,7391.1636594175,38.713912,8.7016966,76.015750464,4.250186,-7.605596,-0.447388,309.1, -8.8, 0.5,0,0,1118,1024,1024,1290,308.1,4.2,78,3.707,3.72,3.713,3.708,0,0,13.607,112.91,7389.8513234175,37.401576,6,P-GPS,
231600,2019-10-10 19:00:35,19.2834998690093,-99.138835177255,37.401576,,,7389.8513234175,8.2095698,79.95243038,14,0,14.849,7391.1636594175,38.713912,8.7016966,79.95243038,4.026492,-7.158208,-0.223694,315.2, 6.9, 1.2,0,0,1024,1024,1024,1024,311.9,4.2,78,3.707,3.72,3.713,3.708,0,0,13.607,112.91,7389.8513234175,37.401576,6,P-GPS,
231800,2019-10-10 19:00:35,19.2835030231061,-99.13884111547,37.401576,,,7389.8513234175,6.8002976,82.279202108,14,0,14.849,7391.1636594175,38.713912,8.7016966,82.279202108,3.131716,-6.039738,0,316.9, 18.7, 4,0,0,1030,1024,1024,1024,313.4,4.2,78,3.707,3.72,3.713,3.708,0,0,13.607,112.91,7389.8513234175,37.401576,6,P-GPS,
231900,2019-10-10 19:00:35,19.2835042763233,-99.1388435549401,37.401576,,,7389.8513234175,5.704197,83.226052532,14,0,14.799,7391.1636594175,38.713912,8.7016966,83.226052532,2.460634,-5.144962,0,317.5, 21.4, 5.4,0,0,1315,1024,1024,1024,313.4,4.2,77,3.692,3.712,3.699,3.696,0,0,15.399,112.91,7389.8513234175,37.401576,6,P-GPS,
232000,2019-10-10 19:00:35,19.2835052113422,-99.138845623426,37.401576,,,7389.8513234175,4.697574,84.001315024,14,0,14.799,7391.1636594175,38.713912,8.7016966,84.001315024,2.013246,-4.250186,-0.223694,317.6, 20.8, 6.3,0,0,1306,1024,1024,1024,313.4,4.2,77,3.692,3.712,3.699,3.696,0,0,15.399,112.91,7389.8513234175,37.401576,6,P-GPS,
232000,2019-10-10 19:00:35,19.2835052113422,-99.138845623426,37.401576,,,7389.8513234175,4.697574,84.001315024,14,0,14.799,7391.1636594175,38.713912,8.7016966,84.001315024,2.013246,-4.250186,-0.223694,317.6, 20.8, 6.3,0,0,1317,1024,1024,1024,314.1,4.2,77,3.692,3.712,3.699,3.696,0,0,15.399,112.91,7389.8513234175,37.401576,6,P-GPS,
232200,2019-10-10 19:00:35,19.2835069385888,-99.1388492040179,37.401576,,,7389.8513234175,4.2054472,85.367784884,14,0,14.799,7391.1636594175,38.713912,8.7016966,85.367784884,1.789552,-3.802798,-0.223694,315.5, -8.1, 2.5,0,0,1327,1024,1024,1024,314.1,4.2,77,3.692,3.712,3.699,3.696,0,0,15.399,112.91,7389.8513234175,37.401576,6,P-GPS,
232300,2019-10-10 19:00:35,19.2835076577876,-99.1388504597733,37.401576,,,7389.8513234175,4.4962494,85.871393824,14,0,14.799,7391.1636594175,38.713912,8.7016966,85.871393824,2.013246,-4.026492,0,315.3, -13.3, 1.5,0,0,1336,1024,1024,1024,314.4,4.2,77,3.692,3.712,3.699,3.696,0,0,15.399,112.91,7389.8513234175,37.401576,6,P-GPS,
232400,2019-10-10 19:00:35,19.2835088218151,-99.1388526095635,37.401576,,,7389.8513234175,4.921268,86.719490964,14,0,14.799,7391.1636594175,38.713912,8.7016966,86.719490964,2.460634,-4.250186,0,315.4, -13.4, 1,0,0,1326,1024,1024,1024,314.5,4.2,77,3.692,3.712,3.699,3.696,0,0,15.399,112.91,7389.8513234175,37.401576,6,P-GPS,
232500,2019-10-10 19:00:35,19.2835095688371,-99.1388541119685,37.401576,,,7389.8513234175,5.2120702,87.297903056,14,0,14.799,7391.1636594175,38.713912,8.7016966,87.297903056,2.684328,-4.47388,0,315.3, -13.1, 0.5,0,0,1334,1024,1024,1024,314.5,4.2,77,3.692,3.712,3.699,3.696,0,0,15.399,112.91,7389.8513234175,37.401576,6,P-GPS,
232600,2019-10-10 19:00:36,19.2835107061377,-99.1388561278336,37.401576,,,7389.8513234175,5.5252418,88.103349276,14,0,14.799,7391.1636594175,38.713912,8.7016966,88.103349276,2.908022,-4.697574,0,315.2, -12.2, 0,0,0,1322,1024,1024,1024,314.5,4.2,77,3.692,3.712,3.699,3.696,0,0,15.399,112.91,7389.8513234175,37.401576,6,P-GPS,
232700,2019-10-10 19:00:36,19.2835115976305,-99.1388578031683,37.401576,,,7389.8513234175,5.5252418,88.761157696,14,0,14.799,7391.1636594175,38.713912,8.7016966,88.761157696,2.908022,-4.697574,0,315.1, -11.5, 0,0,0,1325,1024,1024,1024,314.5,4.2,77,3.692,3.712,3.699,3.696,0,0,15.399,112.91,7389.8513234175,37.401576,6,P-GPS,
232700,2019-10-10 19:00:36,19.2835115976305,-99.1388578031683,37.401576,,,7389.8513234175,5.5252418,88.761157696,14,0,14.799,7391.1636594175,38.713912,8.7016966,88.761157696,2.908022,-4.697574,0,315.1, -11.5, 0,0,0,1322,1024,1024,1024,313,4.2,77,3.692,3.712,3.699,3.696,0,0,15.399,112.91,7389.8513234175,37.401576,6,P-GPS,
233100,2019-10-10 19:00:36,19.2835163881407,-99.1388655304196,37.72966,,,7390.1794074175,6.0173686,91.940947824,14,0,14.841,7391.1636594175,38.713912,8.7016966,91.940947824,3.131716,-5.144962,-0.223694,311.4, -10.2, 0.3,0,0,1323,1024,1024,1024,313,4.2,77,3.696,3.711,3.709,3.706,0,0,14.719,112.91,7390.1794074175,37.72966,6,P-GPS,
233200,2019-10-10 19:00:36,19.2835177328258,-99.1388677808694,37.401576,,,7389.8513234175,6.151585,92.856302184,14,0,14.841,7391.1636594175,38.713912,8.7016966,92.856302184,3.35541,-5.144962,0,310.9, -10.1, -0.1,0,0,1322,1024,1024,1024,312.7,4.2,77,3.696,3.711,3.709,3.706,0,0,14.719,112.91,7389.8513234175,37.401576,6,P-GPS,
233300,2019-10-10 19:00:36,19.2835190869197,-99.1388696009976,37.72966,,,7390.1794074175,6.3305402,93.653874388,14,0,14.841,7391.1636594175,38.713912,8.7016966,93.653874388,3.35541,-5.368656,-0.223694,310.5, -10.2, -0.4,0,0,1348,1024,1024,1024,312.7,4.2,77,3.696,3.711,3.709,3.706,0,0,14.719,112.91,7390.1794074175,37.72966,6,P-GPS,
233400,2019-10-10 19:00:36,19.2835205081399,-99.1388719550816,37.72966,,,7390.1794074175,6.3305402,94.61450434,14,0,14.841,7391.1636594175,38.713912,8.7016966,94.61450434,3.35541,-5.368656,-0.223694,310.3, -10.4, -0.2,0,0,1341,1024,1024,1024,312.3,4.2,77,3.696,3.711,3.709,3.706,0,0,14.719,112.91,7390.1794074175,37.72966,6,P-GPS,
233800,2019-10-10 19:00:37,19.2835266531733,-99.138881546294,37.72966,,,7390.1794074175,7.1358386,98.604661948,14,0,14.841,7391.1636594175,38.713912,8.7016966,98.604661948,3.802798,-6.039738,-0.223694,310.2, -10.2, 0.2,0,0,1354,1024,1024,1024,311.8,4.2,77,3.696,3.711,3.709,3.706,0,0,14.719,112.91,7390.1794074175,37.72966,6,P-GPS,
233900,2019-10-10 19:00:37,19.2835283477232,-99.1388840628066,37.72966,,,7390.1794074175,7.1358386,99.669294528,14,0,14.841,7391.1636594175,38.713912,8.7016966,99.669294528,3.802798,-6.039738,0,310.2, -10.5, 0.6,0,0,1415,1024,1024,1024,311.7,4.2,77,3.696,3.711,3.709,3.706,0,0,14.719,112.91,7390.1794074175,37.72966,6,P-GPS,
234000,2019-10-10 19:00:37,19.2835299925269,-99.1388867337866,37.72966,,,7390.1794074175,7.4490102,100.766407424,14,0,14.841,7391.1636594175,38.713912,8.7016966,100.766407424,4.026492,-6.263432,0,310, -11.4, 0.5,0,0,1392,1024,1024,1024,311.6,4.2,77,3.696,3.711,3.709,3.706,0,0,14.719,112.91,7390.1794074175,37.72966,6,P-GPS,
234100,2019-10-10 19:00:37,19.2835316612214,-99.1388895182744,37.72966,,,7390.1794074175,7.4490102,101.900265728,14,0,14.841,7391.1636594175,38.713912,8.7016966,101.900265728,4.026492,-6.263432,0,309.7, -12.4, 0,0,0,1381,1024,1024,1024,311.6,4.2,77,3.696,3.711,3.709,3.706,0,0,14.719,112.91,7390.1794074175,37.72966,6,P-GPS,
234100,2019-10-10 19:00:37,19.2835316612214,-99.1388895182744,37.72966,,,7390.1794074175,7.4490102,101.900265728,14,0,14.841,7391.1636594175,38.713912,8.7016966,101.900265728,4.026492,-6.263432,0,309.7, -12.4, 0,0,0,1440,1024,1024,1024,311.5,4.2,77,3.696,3.711,3.709,3.706,0,0,14.719,112.91,7390.1794074175,37.72966,6,P-GPS,
234400,2019-10-10 19:00:37,19.2835370716021,-99.1388980629995,37.72966,,,7390.1794074175,8.2543086,105.441604424,14,0,14.841,7391.1636594175,38.713912,8.7016966,105.441604424,4.47388,-6.934514,0,309.5, -13.8, 0,0,0,1422,1024,1024,1024,311.4,4.2,77,3.696,3.711,3.709,3.706,0,0,14.719,112.91,7390.1794074175,37.72966,6,P-GPS,
234500,2019-10-10 19:00:37,19.283539019388,-99.1389010291004,37.72966,,,7390.1794074175,8.5674802,106.685698952,14,0,14.802,7391.1636594175,38.713912,8.7016966,106.685698952,4.697574,-7.158208,0,309.6, -14, 0.1,0,0,1391,1024,1024,1024,311.3,4.2,77,3.717,3.723,3.695,3.684,0,0,14.513,112.91,7390.1794074175,37.72966,6,P-GPS,
234700,2019-10-10 19:00:38,19.2835430660361,-99.1389075874391,37.72966,,,7390.1794074175,9.059607,109.381237096,14,0,14.802,7391.1636594175,38.713912,9.059607,109.381237096,4.921268,-7.605596,0,309.8, -12.7, 0.6,0,0,1295,1024,1024,1024,311.3,4.2,77,3.717,3.723,3.695,3.684,0,0,14.513,112.91,7390.1794074175,37.72966,6,P-GPS,
234800,2019-10-10 19:00:38,19.28354513968,-99.1389109073862,37.72966,,,7390.1794074175,9.171454,110.75131588,14,0,14.802,7391.1636594175,38.713912,9.171454,110.75131588,5.144962,-7.605596,0,309.9, -12, 0.6,0,0,1024,1024,1024,1024,311.3,4.2,77,3.717,3.723,3.695,3.684,0,0,14.513,112.91,7390.1794074175,37.72966,6,P-GPS,
234800,2019-10-10 19:00:38,19.28354513968,-99.1389109073862,37.72966,,,7390.1794074175,9.171454,110.75131588,14,0,14.802,7391.1636594175,38.713912,9.171454,110.75131588,5.144962,-7.605596,0,309.9, -12, 0.6,0,0,1024,1024,1024,1024,311.2,4.2,77,3.717,3.723,3.695,3.684,0,0,14.513,112.91,7390.1794074175,37.72966,6,P-GPS,
235100,2019-10-10 19:00:38,19.2835518280373,-99.1389206601327,37.401576,,,7389.8513234175,8.6793272,114.902890816,14,0,14.802,7391.1636594175,38.713912,9.171454,114.902890816,4.921268,-7.158208,0,310.5, 8.8, 1.5,0,0,1024,1024,1024,1024,311.2,4.2,77,3.717,3.723,3.695,3.684,0,0,14.513,112.91,7389.8513234175,37.401576,6,P-GPS,
235200,2019-10-10 19:00:38,19.2835537963742,-99.1389235762698,37.401576,,,7389.8513234175,7.8740288,116.137470908,14,0,14.802,7391.1636594175,38.713912,9.171454,116.137470908,4.47388,-6.487126,0,311, 15, 1.9,0,0,1024,997,1024,1024,311.2,4.2,77,3.717,3.723,3.695,3.684,0,0,14.513,112.91,7389.8513234175,37.401576,6,P-GPS,
235300,2019-10-10 19:00:38,19.2835557040623,-99.1389264828843,37.401576,,,7389.8513234175,7.0687304,117.356302968,14,0,14.802,7391.1636594175,38.713912,9.171454,117.356302968,4.026492,-5.816044,0,311, 19.6, 2.3,0,0,1135,985,1024,1024,311.1,4.2,77,3.717,3.723,3.695,3.684,0,0,14.513,112.91,7389.8513234175,37.401576,6,P-GPS,
235400,2019-10-10 19:00:38,19.2835572117399,-99.1389288389798,37.401576,,,7389.8513234175,5.9502604,118.336289876,14,0,14.802,7391.1636594175,38.713912,9.171454,118.336289876,3.35541,-4.921268,-0.223694,310.9, 22.7, 2.4,0,0,1135,1024,1024,1024,311.1,4.2,77,3.717,3.723,3.695,3.684,0,0,14.513,112.91,7389.8513234175,37.401576,6,P-GPS,
235600,2019-10-10 19:00:39,19.2835600430621,-99.1389326776936,37.401576,,,7389.8513234175,4.9660068,120.012799116,14,0,14.802,7391.1636594175,38.713912,9.171454,120.012799116,2.908022,-4.026492,-0.447388,310, 0.7, 0.8,0,0,1024,1024,1024,1024,311.1,4.2,77,3.717,3.723,3.695,3.684,0,0,14.513,112.91,7389.8513234175,37.401576,6,P-GPS,
235600,2019-10-10 19:00:39,19.2835600430621,-99.1389326776936,37.401576,,,7389.8513234175,4.9660068,120.012799116,14,0,14.802,7391.1636594175,38.713912,9.171454,120.012799116,2.908022,-4.026492,-0.447388,310, 0.7, 0.8,0,0,1024,1024,1024,1024,311,4.2,77,3.717,3.723,3.695,3.684,0,0,14.513,112.91,7389.8513234175,37.401576,6,P-GPS,
235900,2019-10-10 19:00:39,19.2835635086979,-99.1389378384522,37.72966,,,7390.1794074175,4.7199434,122.193901548,14,0,14.802,7391.1636594175,38.713912,9.171454,122.193901548,2.460634,-4.026492,0,309.8, 4.4, 0.4,0,0,1024,1024,1024,1024,311,4.2,77,3.717,3.723,3.695,3.684,0,0,14.513,112.91,7390.1794074175,37.72966,6,P-GPS,
236000,2019-10-10 19:00:39,19.2835645221817,-99.1389394947416,37.72966,,,7390.1794074175,4.2278166,122.872707344,14,0,14.802,7391.1636594175,38.713912,9.171454,122.872707344,2.23694,-3.579104,0,309.9, 7.7, 1,0,0,1024,1182,1024,1024,311,4.2,77,3.717,3.723,3.695,3.684,0,0,14.513,112.91,7390.1794074175,37.72966,6,P-GPS,
236100,2019-10-10 19:00:39,19.2835652044885,-99.13894095405,37.401576,,,7389.8513234175,3.7133204,123.426185052,14,0,14.802,7391.1636594175,38.713912,9.171454,123.426185052,2.013246,-3.131716,0,310.1, 10.2, 1.6,0,0,1020,1431,1024,1024,311,4.2,77,3.717,3.723,3.695,3.684,0,0,14.513,112.91,7389.8513234175,37.401576,6,P-GPS,
236200,2019-10-10 19:00:39,19.2835659889827,-99.1389422804245,37.401576,,,7389.8513234175,3.4225182,123.964242812,14,0,14.802,7391.1636594175,38.713912,9.171454,123.964242812,1.789552,-2.908022,0,310.1, 8.9, 3.2,0,0,1024,1276,1024,1024,311,4.2,77,3.717,3.723,3.695,3.684,0,0,14.513,112.91,7389.8513234175,37.401576,6,P-GPS,
236200,2019-10-10 19:00:39,19.2835659889827,-99.1389422804245,37.401576,,,7389.8513234175,3.4225182,123.964242812,14,0,14.802,7391.1636594175,38.713912,9.171454,123.964242812,1.789552,-2.908022,0,310.1, 8.9, 3.2,0,0,1024,1019,1024,1024,310.9,4.2,77,3.717,3.723,3.695,3.684,0,0,14.513,112.91,7389.8513234175,37.401576,6,P-GPS,
236600,2019-10-10 19:00:40,19.2835688953852,-99.1389451127606,37.401576,,,7389.8513234175,2.6172198,125.375004012,14,0,14.802,7391.1636594175,38.713912,9.171454,125.375004012,2.23694,-1.342164,-0.223694,310, 0, 2,0,0,1024,1024,1024,1024,310.9,4.2,77,3.717,3.723,3.695,3.684,0,0,14.513,112.91,7389.8513234175,37.401576,6,P-GPS,
236700,2019-10-10 19:00:40,19.2835696034967,-99.1389454483759,37.401576,,,7389.8513234175,2.6172198,125.619754676,14,0,14.802,7391.1636594175,38.713912,9.171454,125.619754676,2.23694,-1.342164,-0.223694,310.3, 0.4, -0.3,0,0,1024,1024,1024,1015,310.8,4.2,77,3.717,3.723,3.695,3.684,0,0,14.513,112.91,7389.8513234175,37.401576,6,P-GPS,
236900,2019-10-10 19:00:40,19.2835711746318,-99.1389460067582,37.401576,,,7389.8513234175,2.1027236,126.111552592,13,0,14.802,7391.1636594175,38.713912,9.171454,126.111552592,1.789552,-1.11847,0,310.4, 3.1, -1.5,0,0,1024,1024,1024,684,310.5,4.2,77,3.717,3.723,3.695,3.684,0,0,14.513,112.91,7389.8513234175,37.401576,6,P-GPS,
237000,2019-10-10 19:00:40,19.2835716766588,-99.1389464761368,37.401576,,,7389.8513234175,1.8119214,126.35006966,13,0,14.802,7391.1636594175,38.713912,9.171454,126.35006966,1.565858,-0.894776,0,307.7, 3.9, -2,0,0,1024,1024,1024,730,308.5,4.2,77,3.717,3.723,3.695,3.684,0,0,14.513,112.91,7389.8513234175,37.401576,6,P-GPS,
237100,2019-10-10 19:00:40,19.2835724070402,-99.1389464538819,37.401576,,,7389.8513234175,1.4987498,126.500660216,13,0,14.802,7391.1636594175,38.713912,9.171454,126.500660216,1.342164,-0.671082,0,303.8, 4.4, -2.4,0,0,1024,1024,1024,1024,304.7,4.2,77,3.717,3.723,3.695,3.684,0,0,14.513,112.91,7389.8513234175,37.401576,6,P-GPS,
237200,2019-10-10 19:00:40,19.2835729341885,-99.1389467730914,37.401576,,,7389.8513234175,1.2974252,126.70275996,13,0,14.828,7391.1636594175,38.713912,9.171454,126.70275996,1.11847,-0.671082,-0.223694,299.7, 4.4, -3.2,0,0,1024,1024,1024,1024,304.7,4.2,77,3.709,3.711,3.701,3.692,0,0,14.556,112.91,7389.8513234175,37.401576,6,P-GPS,
237300,2019-10-10 19:00:40,19.2835732874979,-99.1389468171249,37.401576,,,7389.8513234175,1.006623,126.791014556,13,0,14.828,7391.1636594175,38.713912,9.171454,126.791014556,0.894776,-0.447388,0,297.9, 4, -3.6,0,0,1024,1024,1024,1024,303.7,4.2,77,3.709,3.711,3.701,3.692,0,0,14.556,112.91,7389.8513234175,37.401576,6,P-GPS,
237400,2019-10-10 19:00:40,19.283573563171,-99.1389468030746,37.401576,,,7389.8513234175,0.8052984,126.846460752,13,0,14.828,7391.1636594175,38.713912,9.171454,126.846460752,0.671082,-0.447388,0,297.1, 3.2, -3.9,0,0,1024,1024,1024,1024,302.2,4.2,77,3.709,3.711,3.701,3.692,0,0,14.556,112.91,7389.8513234175,37.401576,6,P-GPS,
237500,2019-10-10 19:00:40,19.283573757327,-99.1389465570123,37.073492,,,7389.5232394175,0.4921268,126.820214032,13,0,14.828,7391.1636594175,38.713912,9.171454,126.846460752,0.447388,-0.223694,0,296.7, 2.3, -3.5,0,0,1024,1024,1024,1024,301.1,4.2,77,3.709,3.711,3.701,3.692,0,0,14.556,112.91,7389.5232394175,37.073492,6,P-GPS,
237600,2019-10-10 19:00:41,19.283573969023,-99.138946694698,37.073492,,,7389.5232394175,0.4921268,126.903875452,13,0,14.828,7391.1636594175,38.713912,9.171454,126.903875452,0.447388,-0.223694,0,296.4, 1.2, -2.9,0,0,1024,1024,1024,978,300.2,4.2,77,3.709,3.711,3.701,3.692,0,0,14.556,112.91,7389.5232394175,37.073492,6,P-GPS,
237600,2019-10-10 19:00:41,19.283573969023,-99.138946694698,37.073492,,,7389.5232394175,0.4921268,126.903875452,13,0,14.828,7391.1636594175,38.713912,9.171454,126.903875452,0.447388,-0.223694,0,296.4, 1.2, -2.9,0,0,1024,1024,1024,622,299.5,4.2,77,3.709,3.711,3.701,3.692,0,0,14.556,112.91,7389.5232394175,37.073492,6,P-GPS,
237900,2019-10-10 19:00:41,19.2835741653839,-99.1389468829301,36.745408,,,7389.1951554175,0.223694,126.998691728,14,0,14.828,7391.1636594175,38.713912,9.171454,126.998691728,0,-0.223694,0,292.6, 0, -1.2,0,0,1024,1024,1024,517,296.1,4.2,77,3.709,3.711,3.701,3.692,0,0,14.556,112.91,7389.1951554175,36.745408,6,P-GPS,
237900,2019-10-10 19:00:41,19.2835741653839,-99.1389468829301,36.745408,,,7389.1951554175,0.223694,126.998691728,14,0,14.828,7391.1636594175,38.713912,9.171454,126.998691728,0,-0.223694,0,292.6, 0, -1.2,0,0,1024,1024,1024,482,288.8,4.2,77,3.709,3.711,3.701,3.692,0,0,14.556,112.91,7389.1951554175,36.745408,6,P-GPS,
238100,2019-10-10 19:00:41,19.2835742627708,-99.1389470996513,37.073492,,,7389.5232394175,0.223694,127.079728476,13,0,14.828,7391.1636594175,38.713912,9.171454,127.079728476,0,-0.223694,-0.447388,278.8, -0.3, -0.6,0,0,1024,1024,1024,492,288.8,4.2,77,3.709,3.711,3.701,3.692,0,0,14.556,112.91,7389.5232394175,37.073492,6,P-GPS,
238200,2019-10-10 19:00:41,19.283574281409,-99.1389472534585,36.745408,,,7389.1951554175,0.223694,127.126644488,13,0,14.828,7391.1636594175,38.713912,9.171454,127.126644488,0,-0.223694,0,269.9, -0.7, -0.7,0,0,1024,1024,1024,485,282.9,4.2,77,3.709,3.711,3.701,3.692,0,0,14.556,112.91,7389.1951554175,36.745408,6,P-GPS,
238200,2019-10-10 19:00:41,19.283574281409,-99.1389472534585,36.745408,,,7389.1951554175,0.223694,127.126644488,13,0,14.816,7391.1636594175,38.713912,9.171454,127.126644488,0,-0.223694,0,269.9, -0.7, -0.7,0,0,1024,1024,1024,516,275.1,4.2,77,3.683,3.695,3.697,3.715,0,0,14.624,112.91,7389.1951554175,36.745408,6,P-GPS,
238400,2019-10-10 19:00:41,19.2835741252425,-99.1389475106254,36.745408,,,7389.1951554175,0.223694,127.164374148,13,0,14.816,7391.1636594175,38.713912,9.171454,127.164374148,0,-0.223694,-0.223694,249.7, -1.1, -1.4,0,0,1024,1024,1024,488,256,4.2,77,3.683,3.695,3.697,3.715,0,0,14.624,112.91,7389.1951554175,36.745408,6,P-GPS,
238500,2019-10-10 19:00:41,19.2835740165587,-99.1389476010014,36.745408,,,7389.1951554175,0.3131716,127.166014568,14,0,14.816,7391.1636594175,38.713912,9.171454,127.166014568,-0.223694,-0.223694,-0.223694,239.3, -0.9, -1.9,0,0,1024,1024,1024,417,245.5,4.2,77,3.683,3.695,3.697,3.715,0,0,14.624,112.91,7389.1951554175,36.745408,6,P-GPS,
238600,2019-10-10 19:00:42,19.2835738489006,-99.1389477178729,36.745408,,,7389.1951554175,0.3131716,127.162405644,14,0,14.816,7391.1636594175,38.713912,9.171454,127.166014568,-0.223694,-0.223694,-0.447388,229.5, -0.9, -2.5,0,0,1024,1024,1024,419,245.5,4.2,77,3.683,3.695,3.697,3.715,0,0,14.624,112.91,7389.1951554175,36.745408,6,P-GPS,
238700,2019-10-10 19:00:42,19.2835736247971,-99.1389478825199,36.745408,,,7389.1951554175,0.4921268,127.159780972,14,0,14.816,7391.1636594175,38.713912,9.171454,127.166014568,-0.447388,-0.223694,-0.223694,217.4, -0.7, -2.8,0,0,1024,1024,1024,430,223.6,4.2,77,3.683,3.695,3.697,3.715,0,0,14.624,112.91,7389.1951554175,36.745408,6,P-GPS,
238900,2019-10-10 19:00:42,19.2835729984181,-99.1389479632691,36.745408,,,7389.1951554175,0.671082,127.047904328,14,0,14.816,7391.1636594175,38.713912,9.171454,127.166014568,-0.671082,0,-0.223694,192.2, -0.4, -2.7,0,0,1024,1024,1024,430,223.6,4.2,77,3.683,3.695,3.697,3.715,0,0,14.624,112.91,7389.1951554175,36.745408,6,P-GPS,
239000,2019-10-10 19:00:42,19.2835726885205,-99.1389479959059,36.745408,,,7389.1951554175,0.671082,126.990489628,14,0,14.816,7391.1636594175,38.713912,9.171454,127.166014568,-0.671082,0,0,179.6, -0.1, -2.6,0,0,1024,1024,1024,439,198.9,4.3,77,3.683,3.695,3.697,3.715,0,0,14.624,112.91,7389.1951554175,36.745408,6,P-GPS,
239100,2019-10-10 19:00:42,19.2835723167732,-99.1389480527513,36.745408,,,7389.1951554175,0.671082,126.926841332,13,0,14.816,7391.1636594175,38.713912,9.171454,127.166014568,-0.671082,0,-0.223694,166.8, 0, -2.6,0,0,1024,1024,1024,526,186.3,4.3,77,3.683,3.695,3.697,3.715,0,0,14.624,112.91,7389.1951554175,36.745408,6,P-GPS,
239200,2019-10-10 19:00:42,19.2835719849927,-99.1389480215833,36.745408,,,7389.1951554175,0.671082,126.84711692,13,0,14.816,7391.1636594175,38.713912,9.171454,127.166014568,-0.671082,0,0,154.1, 0, -2.7,0,0,1024,1024,1024,530,173.6,4.3,77,3.683,3.695,3.697,3.715,0,0,14.624,112.91,7389.1951554175,36.745408,6,P-GPS,
239300,2019-10-10 19:00:42,19.2835715599799,-99.1389480112881,36.745408,,,7389.1951554175,0.671082,126.753284896,13,0,14.816,7391.1636594175,38.713912,9.171454,127.166014568,-0.671082,0,-0.223694,142.4, 0, -3.1,0,0,1024,1024,1024,744,149.2,4.4,77,3.683,3.695,3.697,3.715,0,0,14.624,112.91,7389.1951554175,36.745408,6,P-GPS,
239400,2019-10-10 19:00:42,19.2835712267995,-99.1389479045329,36.745408,,,7389.1951554175,0.7158208,126.652235024,13,0,14.803,7391.1636594175,38.713912,9.171454,127.166014568,-0.671082,0.223694,-0.223694,131.6, -0.4, -3.7,0,0,1024,1024,1024,1036,138.6,4.3,77,3.686,3.707,3.704,3.711,0,0,15.37,114.71,7389.1951554175,36.745408,6,P-GPS,
239500,2019-10-10 19:00:42,19.2835709649707,-99.1389475886032,36.745408,,,7389.1951554175,0.8052984,126.508206148,13,0,14.803,7391.1636594175,38.713912,9.171454,127.166014568,-0.671082,0.447388,-0.447388,122.9, -0.5, -4.3,0,0,1024,1024,1024,1024,138.6,4.3,77,3.686,3.707,3.704,3.711,0,0,15.37,114.71,7389.1951554175,36.745408,6,P-GPS,
239500,2019-10-10 19:00:43,19.2835709649707,-99.1389475886032,36.745408,,,7389.1951554175,0.8052984,126.508206148,13,0,14.803,7391.1636594175,38.713912,9.171454,127.166014568,-0.671082,0.447388,-0.447388,122.9, -0.5, -4.3,0,0,1024,1024,1024,1024,129.6,4.2,77,3.686,3.707,3.704,3.711,0,0,15.37,114.71,7389.1951554175,36.745408,6,P-GPS,
239700,2019-10-10 19:00:43,19.2835705312205,-99.1389469047107,36.745408,,,7389.1951554175,0.8052984,126.224741572,13,0,14.803,7391.1636594175,38.713912,9.171454,127.166014568,-0.447388,0.671082,-0.223694,115.5, -0.1, -4.6,0,0,1024,1024,1024,1024,123.6,4.2,77,3.686,3.707,3.704,3.711,0,0,15.37,114.71,7389.1951554175,36.745408,6,P-GPS,
239800,2019-10-10 19:00:43,19.2835703498025,-99.1389465200969,36.745408,,,7389.1951554175,0.7158208,126.078416108,13,0,14.803,7391.1636594175,38.713912,9.171454,127.166014568,-0.223694,0.671082,-0.223694,113.1, 0.3, -4.2,0,0,1024,1024,1024,1145,117.2,4.2,77,3.686,3.707,3.704,3.711,0,0,15.37,114.71,7389.1951554175,36.745408,6,P-GPS,
240000,2019-10-10 19:00:43,19.2835700973417,-99.138945627397,37.073492,,,7389.5232394175,0.9171454,125.775266492,13,0,14.803,7391.1636594175,38.713912,9.171454,127.166014568,-0.223694,0.894776,-0.223694,109.9, 1.6, -2.6,0,0,1024,1024,1024,1141,114.6,4.2,77,3.686,3.707,3.704,3.711,0,0,15.37,114.71,7389.5232394175,37.073492,6,P-GPS,
240200,2019-10-10 19:00:43,19.2835700077251,-99.1389445713446,37.073492,,,7389.5232394175,0.671082,125.461618188,13,0,14.803,7391.1636594175,38.713912,9.171454,127.166014568,0,0.671082,-0.223694,112.2, 2.5, -1,0,0,1024,1024,1024,1024,114.6,4.2,77,3.686,3.707,3.704,3.711,0,0,15.37,114.71,7389.5232394175,37.073492,6,P-GPS,
